OK,49,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",1640960,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/58_ppt_prejmenovany_odp.odp","application/vnd.ms-excel","container"
OK,9,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",34816,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/20_doc_vzorek.doc","application/msword","container"
OK,70,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",1459200,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/19_doc_vzorek.doc","application/msword","container"
OK,70,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",1459200,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/19_doc_vzorek.doc","application/vnd.ms-excel","container"
OK,49,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",928768,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/78_msg_vzorek.msg","application/vnd.ms-excel","container"
OK,20,fmt/291,"OpenDocument Text","ODF 1.2 text",49723,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/3_odt_vzorek.odt","application/vnd.oasis.opendocument.text","signature"
OK,30,x-fmt/263,"ZIP Format","ZIP format",607274,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/1_docx_vzorek.docx","application/zip","signature"
OK,20,fmt/18,"Acrobat PDF 1.4 - Portable Document Format","PDF 1.4",5853667,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/13_pdf_vzorek.pdf","application/pdf","signature"
OK,9,fmt/18,"Acrobat PDF 1.4 - Portable Document Format","PDF 1.4",132411,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/25_pdf_prejmenovany_doc.doc","application/pdf","signature"
OK,40,x-fmt/263,"ZIP Format","ZIP format",1083337,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/30_xlsx_vzorek.xlsx","application/zip","signature"
